"Description","StockCode","Year","MonthNum","Quantity_Sold","Revenue","Avg_Price","Orders","abc_class","lag1_qty","lag2_qty","roll3_avg","Log_Quantity"
"CHILDRENS CUTLERY RETROSPOT RED","84997B",2011,12,95,365.45,4.09285714285714,7,"A",384,252,243.666666666667,4.56434819146784
"CHILDRENS CUTLERY SPACEBOY","23256",2011,6,399,1569.45,4.12142857142857,42,"A",263,66,242.666666666667,5.99146454710798
"CHILDRENS CUTLERY SPACEBOY","23256",2011,7,194,776.3,4.13787878787879,33,"A",399,263,285.333333333333,5.27299955856375
"CHILDRENS CUTLERY SPACEBOY","23256",2011,8,206,826.1,4.13709677419355,31,"A",194,399,266.333333333333,5.33271879326537
"CHILDRENS CUTLERY SPACEBOY","23256",2011,9,184,763.6,4.15,40,"A",206,194,194.666666666667,5.22035582507833
"CHILDRENS CUTLERY SPACEBOY","23256",2011,10,221,917.15,4.15,36,"A",184,206,203.666666666667,5.40267738187228
"CHILDRENS CUTLERY SPACEBOY","23256",2011,11,334,1328.5,4.13297872340426,47,"A",221,184,246.333333333333,5.81413053182507
"CHILDRENS CUTLERY SPACEBOY","23256",2011,12,113,448.43,4.35777777777778,17,"A",334,221,222.666666666667,4.7361984483945
"CHILDRENS DOLLY GIRL MUG","22974",2011,2,38,62.7,1.65,4,"B",242,333,204.333333333333,3.66356164612965
"CHILDRENS DOLLY GIRL MUG","22974",2011,3,189,302.25,1.63947368421053,19,"B",38,242,156.333333333333,5.24702407216049
"CHILDRENS DOLLY GIRL MUG","22974",2011,4,97,160.05,1.65,14,"B",189,38,108,4.58496747867057
"CHILDRENS DOLLY GIRL MUG","22974",2011,5,114,188.1,1.65,11,"B",97,189,133.333333333333,4.74493212836325
"CHILDRENS DOLLY GIRL MUG","22974",2011,6,39,64.35,1.65,6,"B",114,97,83.3333333333333,3.68887945411394
"CHILDRENS DOLLY GIRL MUG","22974",2011,7,59,97.35,1.65,9,"B",39,114,70.6666666666667,4.0943445622221
"CHILDRENS DOLLY GIRL MUG","22974",2011,8,84,138.6,1.65,9,"B",59,39,60.6666666666667,4.44265125649032
"CHILDRENS DOLLY GIRL MUG","22974",2011,9,90,148.5,1.65,9,"B",84,59,77.6666666666667,4.51085950651685
"CHILDRENS DOLLY GIRL MUG","22974",2011,10,85,143.53,1.78666666666667,12,"B",90,84,86.3333333333333,4.45434729625351
"CHILDRENS DOLLY GIRL MUG","22974",2011,11,115,196.31,1.88428571428571,21,"B",85,90,96.6666666666667,4.75359019110636
"CHILDRENS DOLLY GIRL MUG","22974",2011,12,29,47.85,1.65,6,"B",115,85,76.3333333333333,3.40119738166216
"CHILDRENS GARDEN GLOVES BLUE","22524",2011,2,83,103.75,1.25,8,"B",159,24,88.6666666666667,4.43081679884331
"CHILDRENS GARDEN GLOVES BLUE","22524",2011,3,105,131.25,1.25,16,"B",83,159,115.666666666667,4.66343909411207
"CHILDRENS GARDEN GLOVES BLUE","22524",2011,4,95,118.75,1.25,14,"B",105,83,94.3333333333333,4.56434819146784
"CHILDRENS GARDEN GLOVES BLUE","22524",2011,5,126,157.5,1.25,12,"B",95,105,108.666666666667,4.84418708645859
"CHILDRENS GARDEN GLOVES PINK","22525",2011,2,82,102.5,1.25,8,"C",157,24,87.6666666666667,4.4188406077966
"CHILDRENS GARDEN GLOVES PINK","22525",2011,3,144,180,1.25,20,"C",82,157,127.666666666667,4.97673374242057
"CHILDRENS GARDEN GLOVES PINK","22525",2011,4,51,63.75,1.25,9,"C",144,82,92.3333333333333,3.95124371858143
"CHILDRENS TOY COOKING UTENSIL SET","23348",2011,10,262,533.36,2.07395833333333,47,"B",183,42,162.333333333333,5.57215403217776
"CHILDRENS TOY COOKING UTENSIL SET","23348",2011,11,189,393.12,2.08,43,"B",262,183,211.333333333333,5.24702407216049
"CHILDS BREAKFAST SET CIRCUS PARADE","22636",2011,2,68,540.6,8.30384615384615,13,"A",47,54,56.3333333333333,4.23410650459726
"CHILDS BREAKFAST SET CIRCUS PARADE","22636",2011,3,54,438.6,8.43928571428571,14,"A",68,47,56.3333333333333,4.00733318523247
"CHILDS BREAKFAST SET CIRCUS PARADE","22636",2011,4,55,453.9,8.4,17,"A",54,68,59,4.02535169073515
"CHILDS BREAKFAST SET CIRCUS PARADE","22636",2011,5,42,350.2,8.45277777777778,18,"A",55,54,50.3333333333333,3.76120011569356
"CHILDS BREAKFAST SET CIRCUS PARADE","22636",2011,6,27,215.9,8.33,5,"A",42,55,41.3333333333333,3.3322045101752
"CHILDS BREAKFAST SET CIRCUS PARADE","22636",2011,7,20,170,8.5,11,"A",27,42,29.6666666666667,3.04452243772342
"CHILDS BREAKFAST SET CIRCUS PARADE","22636",2011,8,32,265.2,8.42272727272727,11,"A",20,27,26.3333333333333,3.49650756146648
"CHILDS BREAKFAST SET CIRCUS PARADE","22636",2011,9,20,170,8.5,10,"A",32,20,24,3.04452243772342
"CHILDS BREAKFAST SET CIRCUS PARADE","22636",2011,10,45,368.9,8.36923076923077,13,"A",20,32,32.3333333333333,3.8286413964891
"CHILDS BREAKFAST SET CIRCUS PARADE","22636",2011,11,85,702.1,8.41206896551724,29,"A",45,20,50,4.45434729625351
"CHILDS BREAKFAST SET CIRCUS PARADE","22636",2011,12,16,136,8.5,7,"A",85,45,48.6666666666667,2.83321334405622
"CHILDS BREAKFAST SET DOLLY GIRL","22635",2011,2,28,255.4,9.74285714285714,7,"A",29,63,40,3.36729582998647
"CHILDS BREAKFAST SET DOLLY GIRL","22635",2011,3,81,718.95,9.53571428571428,14,"A",28,29,46,4.40671924726425
"CHILDS BREAKFAST SET DOLLY GIRL","22635",2011,4,27,268.65,9.95,11,"A",81,28,45.3333333333333,3.3322045101752
"CHILDS BREAKFAST SET DOLLY GIRL","22635",2011,5,40,374.8,9.81818181818182,11,"A",27,81,49.3333333333333,3.71357206670431
"CHILDS BREAKFAST SET DOLLY GIRL","22635",2011,6,44,397.2,9.66,10,"A",40,27,37,3.80666248977032
"CHILDS BREAKFAST SET DOLLY GIRL","22635",2011,7,23,228.85,9.95,10,"A",44,40,35.6666666666667,3.17805383034795
"CHILDS BREAKFAST SET DOLLY GIRL","22635",2011,8,139,1216.3,9.46666666666667,15,"A",23,44,68.6666666666667,4.9416424226093
"CHILDS BREAKFAST SET DOLLY GIRL","22635",2011,9,48,442.8,9.83846153846154,13,"A",139,23,70,3.89182029811063
"CHILDS BREAKFAST SET DOLLY GIRL","22635",2011,10,32,306.8,9.859375,16,"A",48,139,73,3.49650756146648
"CHILDS BREAKFAST SET DOLLY GIRL","22635",2011,11,83,796.85,9.85333333333333,29,"A",32,48,54.3333333333333,4.43081679884331
"CHILDS BREAKFAST SET DOLLY GIRL","22635",2011,12,19,177.45,9.76875,8,"A",83,32,44.6666666666667,2.99573227355399
"CHILDS BREAKFAST SET SPACEBOY","22634",2011,2,37,333.35,9.78888888888889,9,"A",42,88,55.6666666666667,3.63758615972639
"CHILDS BREAKFAST SET SPACEBOY","22634",2011,3,91,818.45,9.62777777777778,18,"A",37,42,56.6666666666667,4.52178857704904
"CHILDS BREAKFAST SET SPACEBOY","22634",2011,4,37,356.55,9.84642857142857,13,"A",91,37,55,3.63758615972639
"CHILDS BREAKFAST SET SPACEBOY","22634",2011,5,25,237.15,9.78888888888889,9,"A",37,91,51,3.25809653802148
"CHILDS BREAKFAST SET SPACEBOY","22634",2011,6,43,381.45,9.515,10,"A",25,37,35,3.78418963391826
"CHILDS BREAKFAST SET SPACEBOY","22634",2011,7,44,403,9.74285714285714,14,"A",43,25,37.3333333333333,3.80666248977032
"CHILDS BREAKFAST SET SPACEBOY","22634",2011,8,91,806.85,9.54722222222222,18,"A",44,43,59.3333333333333,4.52178857704904
"CHILDS BREAKFAST SET SPACEBOY","22634",2011,9,50,451.1,9.66,10,"A",91,44,61.6666666666667,3.93182563272433
"CHILDS BREAKFAST SET SPACEBOY","22634",2011,10,48,454.4,9.81818181818182,22,"A",50,91,63,3.89182029811063
"CHILDS BREAKFAST SET SPACEBOY","22634",2011,11,103,932.05,9.63928571428571,28,"A",48,50,67,4.64439089914137
"CHILDS BREAKFAST SET SPACEBOY","22634",2011,12,29,276.95,9.81818181818182,10,"A",103,48,60,3.40119738166216
"CHILDS GARDEN BRUSH BLUE","22518",2011,2,84,167.4,2.07222222222222,9,"C",64,16,54.6666666666667,4.44265125649032
"CHILDS GARDEN BRUSH BLUE","22518",2011,3,61,119.1,2.07727272727273,11,"C",84,64,69.6666666666667,4.12713438504509
"CHILDS GARDEN BRUSH BLUE","22518",2011,4,82,163.2,2.08214285714286,14,"C",61,84,75.6666666666667,4.4188406077966
"CHILDS GARDEN BRUSH BLUE","22518",2011,5,26,54.6,2.1,9,"C",82,61,56.3333333333333,3.29583686600433
"CHILDS GARDEN BRUSH PINK","22519",2011,2,86,171.6,2.07727272727273,11,"B",62,20,56,4.46590811865458
"CHILDS GARDEN BRUSH PINK","22519",2011,3,60,117,2.075,10,"B",86,62,69.3333333333333,4.11087386417331
"CHILDS GARDEN BRUSH PINK","22519",2011,4,77,152.7,2.084375,16,"B",60,86,74.3333333333333,4.35670882668959
"CHILDS GARDEN BRUSH PINK","22519",2011,5,49,102.9,2.1,14,"B",77,60,62,3.91202300542815
"CHILDS GARDEN BRUSH PINK","22519",2011,6,16,33.6,2.1,2,"B",49,77,47.3333333333333,2.83321334405622
"CHILDS GARDEN FORK BLUE","22522",2011,2,106,90.1,0.85,15,"B",262,14,127.333333333333,4.67282883446191
"CHILDS GARDEN FORK BLUE","22522",2011,3,83,70.55,0.85,17,"B",106,262,150.333333333333,4.43081679884331
"CHILDS GARDEN FORK BLUE","22522",2011,4,153,130.05,0.85,26,"B",83,106,114,5.03695260241363
"CHILDS GARDEN FORK BLUE","22522",2011,5,159,135.15,0.85,22,"B",153,83,131.666666666667,5.07517381523383
"CHILDS GARDEN FORK BLUE","22522",2011,6,51,43.35,0.85,9,"B",159,153,121,3.95124371858143
"CHILDS GARDEN FORK BLUE","22522",2011,7,17,14.45,0.85,3,"B",51,159,75.6666666666667,2.89037175789616
"CHILDS GARDEN FORK BLUE","22522",2011,8,18,15.3,0.85,2,"B",17,51,28.6666666666667,2.94443897916644
"CHILDS GARDEN FORK BLUE","22522",2011,9,5,4.25,0.85,2,"B",18,17,13.3333333333333,1.79175946922805
"CHILDS GARDEN FORK BLUE","22522",2011,10,34,28.9,0.85,4,"B",5,18,19,3.55534806148941
"CHILDS GARDEN FORK BLUE","22522",2011,11,18,15.3,0.85,6,"B",34,5,19,2.94443897916644
"CHILDS GARDEN FORK BLUE","22522",2011,12,1,0.85,0.85,1,"B",18,34,17.6666666666667,0.693147180559945
"CHILDS GARDEN FORK PINK","22523",2011,2,141,119.85,0.85,18,"B",165,14,106.666666666667,4.95582705760126
"CHILDS GARDEN FORK PINK","22523",2011,3,94,79.9,0.85,17,"B",141,165,133.333333333333,4.55387689160054
"CHILDS GARDEN FORK PINK","22523",2011,4,126,107.1,0.85,29,"B",94,141,120.333333333333,4.84418708645859
"CHILDS GARDEN FORK PINK","22523",2011,5,142,120.7,0.85,17,"B",126,94,120.666666666667,4.96284463025991
"CHILDS GARDEN FORK PINK","22523",2011,6,48,40.8,0.85,7,"B",142,126,105.333333333333,3.89182029811063
"CHILDS GARDEN FORK PINK","22523",2011,7,28,23.8,0.85,5,"B",48,142,72.6666666666667,3.36729582998647
"CHILDS GARDEN FORK PINK","22523",2011,8,18,15.3,0.85,2,"B",28,48,31.3333333333333,2.94443897916644
"CHILDS GARDEN FORK PINK","22523",2011,9,5,4.25,0.85,2,"B",18,28,17,1.79175946922805
"CHILDS GARDEN FORK PINK","22523",2011,10,36,30.6,0.85,5,"B",5,18,19.6666666666667,3.61091791264422
"CHILDS GARDEN FORK PINK","22523",2011,11,14,11.9,0.85,2,"B",36,5,18.3333333333333,2.70805020110221
"CHILDS GARDEN FORK PINK","22523",2011,12,12,10.2,0.85,1,"B",14,36,20.6666666666667,2.56494935746154
"CHILDS GARDEN RAKE BLUE","22516",2011,2,12,25.2,2.1,2,"C",51,7,23.3333333333333,2.56494935746154
"CHILDS GARDEN RAKE BLUE","22516",2011,3,19,39.9,2.1,7,"C",12,51,27.3333333333333,2.99573227355399
"CHILDS GARDEN RAKE BLUE","22516",2011,4,18,37.8,2.1,6,"C",19,12,16.3333333333333,2.94443897916644
"CHILDS GARDEN RAKE BLUE","22516",2011,5,46,96.6,2.1,12,"C",18,19,27.6666666666667,3.85014760171006
"CHILDS GARDEN RAKE BLUE","22516",2011,6,7,14.7,2.1,2,"C",46,18,23.6666666666667,2.07944154167984
"CHILDS GARDEN RAKE BLUE","22516",2011,7,2,4.2,2.1,2,"C",7,46,18.3333333333333,1.09861228866811
"CHILDS GARDEN RAKE BLUE","22516",2011,8,6,12.6,2.1,1,"C",2,7,5,1.94591014905531
"CHILDS GARDEN RAKE BLUE","22516",2011,11,2,4.2,2.1,1,"C",6,2,3.33333333333333,1.09861228866811
"CHILDS GARDEN RAKE PINK","22517",2011,2,15,31.5,2.1,3,"C",48,6,23,2.77258872223978
"CHILDS GARDEN RAKE PINK","22517",2011,3,24,50.4,2.1,10,"C",15,48,29,3.2188758248682
"CHILDS GARDEN RAKE PINK","22517",2011,4,22,46.2,2.1,9,"C",24,15,20.3333333333333,3.13549421592915
"CHILDS GARDEN RAKE PINK","22517",2011,5,33,69.3,2.1,8,"C",22,24,26.3333333333333,3.52636052461616
"CHILDS GARDEN RAKE PINK","22517",2011,6,7,14.7,2.1,2,"C",33,22,20.6666666666667,2.07944154167984
"CHILDS GARDEN RAKE PINK","22517",2011,7,4,8.4,2.1,4,"C",7,33,14.6666666666667,1.6094379124341
"CHILDS GARDEN RAKE PINK","22517",2011,8,7,14.7,2.1,2,"C",4,7,6,2.07944154167984
"CHILDS GARDEN RAKE PINK","22517",2011,9,3,6.3,2.1,3,"C",7,4,4.66666666666667,1.38629436111989
"CHILDS GARDEN RAKE PINK","22517",2011,10,2,4.2,2.1,2,"C",3,7,4,1.09861228866811
"CHILDS GARDEN RAKE PINK","22517",2011,11,6,12.6,2.1,5,"C",2,3,3.66666666666667,1.94591014905531
"CHILDS GARDEN RAKE PINK","22517",2011,12,2,4.2,2.1,2,"C",6,2,3.33333333333333,1.09861228866811
"CHILDS GARDEN SPADE BLUE","22514",2011,2,28,58.8,2.1,7,"C",51,16,31.6666666666667,3.36729582998647
"CHILDS GARDEN SPADE BLUE","22514",2011,3,22,46.2,2.1,9,"C",28,51,33.6666666666667,3.13549421592915
"CHILDS GARDEN SPADE BLUE","22514",2011,4,39,81.9,2.1,9,"C",22,28,29.6666666666667,3.68887945411394
"CHILDS GARDEN SPADE BLUE","22514",2011,5,62,130.2,2.1,18,"C",39,22,41,4.14313472639153
"CHILDS GARDEN SPADE BLUE","22514",2011,6,11,23.1,2.1,4,"C",62,39,37.3333333333333,2.484906649788
"CHILDS GARDEN SPADE BLUE","22514",2011,7,15,31.5,2.1,8,"C",11,62,29.3333333333333,2.77258872223978
"CHILDS GARDEN SPADE BLUE","22514",2011,8,1,2.1,2.1,1,"C",15,11,9,0.693147180559945
"CHILDS GARDEN SPADE BLUE","22514",2011,9,3,6.3,2.1,3,"C",1,15,6.33333333333333,1.38629436111989
"CHILDS GARDEN SPADE BLUE","22514",2011,10,4,8.4,2.1,1,"C",3,1,2.66666666666667,1.6094379124341
"CHILDS GARDEN SPADE BLUE","22514",2011,11,8,16.8,2.1,6,"C",4,3,5,2.19722457733622
"CHILDS GARDEN SPADE PINK","22515",2011,2,30,63,2.1,7,"C",51,12,31,3.43398720448515
"CHILDS GARDEN SPADE PINK","22515",2011,3,15,31.5,2.1,6,"C",30,51,32,2.77258872223978
"CHILDS GARDEN SPADE PINK","22515",2011,4,43,90.3,2.1,11,"C",15,30,29.3333333333333,3.78418963391826
"CHILDS GARDEN SPADE PINK","22515",2011,5,50,105,2.1,13,"C",43,15,36,3.93182563272433
"CHILDS GARDEN SPADE PINK","22515",2011,6,7,14.7,2.1,2,"C",50,43,33.3333333333333,2.07944154167984
"CHILDS GARDEN SPADE PINK","22515",2011,7,13,27.3,2.1,6,"C",7,50,23.3333333333333,2.63905732961526
"CHILDS GARDEN SPADE PINK","22515",2011,9,3,6.3,2.1,3,"C",13,7,7.66666666666667,1.38629436111989
"CHILDS GARDEN SPADE PINK","22515",2011,10,5,10.5,2.1,2,"C",3,13,7,1.79175946922805
"CHILDS GARDEN SPADE PINK","22515",2011,11,5,10.5,2.1,3,"C",5,3,4.33333333333333,1.79175946922805
"CHILDS GARDEN SPADE PINK","22515",2011,12,3,6.3,2.1,3,"C",5,5,4.33333333333333,1.38629436111989
"CHILDS GARDEN TROWEL BLUE","22520",2011,2,134,113.9,0.85,17,"C",82,2,72.6666666666667,4.90527477843843
"CHILDS GARDEN TROWEL BLUE","22520",2011,3,156,132.6,0.85,24,"C",134,82,124,5.05624580534831
"CHILDS GARDEN TROWEL BLUE","22520",2011,4,200,170,0.85,32,"C",156,134,163.333333333333,5.30330490805908
"CHILDS GARDEN TROWEL BLUE","22520",2011,5,131,111.35,0.85,19,"C",200,156,162.333333333333,4.88280192258637
"CHILDS GARDEN TROWEL PINK","22521",2011,2,149,126.65,0.85,19,"C",81,2,77.3333333333333,5.01063529409626
"CHILDS GARDEN TROWEL PINK","22521",2011,3,146,124.1,0.85,23,"C",149,81,125.333333333333,4.99043258677874
"CHILDS GARDEN TROWEL PINK","22521",2011,4,217,184.45,0.85,38,"C",146,149,170.666666666667,5.38449506278909
"CHILDS GARDEN TROWEL PINK","22521",2011,5,3,2.55,0.85,1,"C",217,146,122,1.38629436111989
"CHILLI LIGHTS","79321",2011,2,619,3042.45,5.39054054054054,37,"A",1369,1470,1152.66666666667,6.42971947803914
"CHILLI LIGHTS","79321",2011,3,441,2269.35,5.54428571428571,35,"A",619,1369,809.666666666667,6.0913098820777
"CHILLI LIGHTS","79321",2011,4,8,46,5.75,4,"A",441,619,356,2.19722457733622
"CHILLI LIGHTS","79321",2011,5,405,2098.35,5.58157894736842,38,"A",8,441,284.666666666667,6.00635315960173
"CHILLI LIGHTS","79321",2011,6,369,1948.95,5.61666666666667,42,"A",405,8,260.666666666667,5.91350300563827
"CHILLI LIGHTS","79321",2011,7,810,3927.9,5.5,30,"A",369,405,528,6.69826805411541
"CHILLI LIGHTS","79321",2011,8,365,1849.15,5.51666666666667,24,"A",810,369,514.666666666667,5.90263333340137
"CHILLI LIGHTS","79321",2011,9,642,3266.21,5.71605263157895,38,"A",365,810,605.666666666667,6.46614472423762
"CHILLI LIGHTS","79321",2011,10,771,3970.49,5.79625,48,"A",642,365,592.666666666667,6.64898455002478
"CHILLI LIGHTS","79321",2011,11,1957,9792.83,5.76870967741935,93,"A",771,642,1123.33333333333,7.57967882309046
"CHILLI LIGHTS","79321",2011,12,420,2116.42,5.83736842105263,19,"A",1957,771,1049.33333333333,6.04263283368238
"CHINESE DRAGON PAPER LANTERNS","40016",2011,2,360,110.4,0.391666666666667,6,"B",2124,378,954,5.88887795833288
"CHINESE DRAGON PAPER LANTERNS","40016",2011,3,833,247.86,0.39875,8,"B",360,2124,1105.66666666667,6.72623340235875
"CHINESE DRAGON PAPER LANTERNS","40016",2011,4,181,76.02,0.42,10,"B",833,360,458,5.2040066870768
"CHINESE DRAGON PAPER LANTERNS","40016",2011,5,286,120.12,0.42,10,"B",181,833,433.333333333333,5.65948221575962
"CHINESE DRAGON PAPER LANTERNS","40016",2011,6,96,40.32,0.42,4,"B",286,181,187.666666666667,4.57471097850338
"CHINESE DRAGON PAPER LANTERNS","40016",2011,7,210,88.2,0.42,5,"B",96,286,197.333333333333,5.35185813347607
"CHINESE DRAGON PAPER LANTERNS","40016",2011,8,118,49.56,0.42,4,"B",210,96,141.333333333333,4.77912349311153
"CHINESE DRAGON PAPER LANTERNS","40016",2011,9,938,307.7,1.70333333333333,6,"B",118,210,422,6.84481547920826
"CHOC TRUFFLE GOLD TRINKET POT","22067",2011,2,18,29.7,1.65,6,"C",18,32,22.6666666666667,2.94443897916644
"CHOC TRUFFLE GOLD TRINKET POT","22067",2011,3,40,66,1.65,7,"C",18,18,25.3333333333333,3.71357206670431
"CHOC TRUFFLE GOLD TRINKET POT","22067",2011,4,24,39.6,1.65,2,"C",40,18,27.3333333333333,3.2188758248682
"CHOC TRUFFLE GOLD TRINKET POT","22067",2011,5,10,16.5,1.65,1,"C",24,40,24.6666666666667,2.39789527279837
"CHOC TRUFFLE GOLD TRINKET POT","22067",2011,6,30,49.5,1.65,4,"C",10,24,21.3333333333333,3.43398720448515
"CHOC TRUFFLE GOLD TRINKET POT","22067",2011,7,12,19.8,1.65,1,"C",30,10,17.3333333333333,2.56494935746154
"CHOC TRUFFLE GOLD TRINKET POT","22067",2011,8,66,101.7,1.61,5,"C",12,30,36,4.20469261939097
"CHOC TRUFFLE GOLD TRINKET POT","22067",2011,9,4,6.6,1.65,2,"C",66,12,27.3333333333333,1.6094379124341
"CHOC TRUFFLE GOLD TRINKET POT","22067",2011,10,29,47.85,1.65,5,"C",4,66,33,3.40119738166216
"CHOC TRUFFLE GOLD TRINKET POT","22067",2011,11,50,82.5,1.65,5,"C",29,4,27.6666666666667,3.93182563272433
"CHOC TRUFFLE GOLD TRINKET POT","22067",2011,12,52,20.28,0.39,4,"C",50,29,43.6666666666667,3.97029191355212
"CHOCOLATE 1 WICK MORRIS BOX CANDLE","85036B",2011,2,1,4.25,4.25,1,"C",66,54,40.3333333333333,0.693147180559945
"CHOCOLATE 1 WICK MORRIS BOX CANDLE","85036B",2011,3,18,68.58,3.81,1,"C",1,66,28.3333333333333,2.94443897916644
"CHOCOLATE 1 WICK MORRIS BOX CANDLE","85036B",2011,4,2,8.5,4.25,2,"C",18,1,7,1.09861228866811
"CHOCOLATE 1 WICK MORRIS BOX CANDLE","85036B",2011,5,6,25.5,4.25,1,"C",2,18,8.66666666666667,1.94591014905531
"CHOCOLATE 1 WICK MORRIS BOX CANDLE","85036B",2011,6,1,4.25,4.25,1,"C",6,2,3,0.693147180559945
"CHOCOLATE 1 WICK MORRIS BOX CANDLE","85036B",2011,7,14,59.5,4.25,2,"C",1,6,7,2.70805020110221
"CHOCOLATE 1 WICK MORRIS BOX CANDLE","85036B",2011,9,3,12.75,4.25,1,"C",14,1,6,1.38629436111989
"CHOCOLATE 1 WICK MORRIS BOX CANDLE","85036B",2011,10,138,123,1.41071428571429,14,"C",3,14,51.6666666666667,4.93447393313069
"CHOCOLATE 1 WICK MORRIS BOX CANDLE","85036B",2011,11,49,61.25,1.25,9,"C",138,3,63.3333333333333,3.91202300542815
"CHOCOLATE 3 WICK MORRIS BOX CANDLE","85035B",2011,4,2,8.5,4.25,1,"B",48,408,152.666666666667,1.09861228866811
"CHOCOLATE 3 WICK MORRIS BOX CANDLE","85035B",2011,6,5,21.25,4.25,2,"B",2,48,18.3333333333333,1.79175946922805
"CHOCOLATE 3 WICK MORRIS BOX CANDLE","85035B",2011,7,6,25.5,4.25,4,"B",5,2,4.33333333333333,1.94591014905531
"CHOCOLATE 3 WICK MORRIS BOX CANDLE","85035B",2011,9,6,25.5,4.25,3,"B",6,5,5.66666666666667,1.94591014905531
"CHOCOLATE 3 WICK MORRIS BOX CANDLE","85035B",2011,10,82,129.5,1.65,15,"B",6,6,31.3333333333333,4.4188406077966
"CHOCOLATE BOX RIBBONS","85049G",2011,2,61,76.25,1.25,15,"B",272,63,132,4.12713438504509
"CHOCOLATE BOX RIBBONS","85049G",2011,3,119,148.75,1.25,18,"B",61,272,150.666666666667,4.78749174278205
"CHOCOLATE BOX RIBBONS","85049G",2011,4,95,118.75,1.25,18,"B",119,61,91.6666666666667,4.56434819146784
"CHOCOLATE BOX RIBBONS","85049G",2011,5,219,246.39,1.238125,15,"B",95,119,144.333333333333,5.39362754635236
"CHOCOLATE BOX RIBBONS","85049G",2011,6,43,53.75,1.25,10,"B",219,95,119,3.78418963391826
"CHOCOLATE BOX RIBBONS","85049G",2011,7,96,120,1.25,18,"B",43,219,119.333333333333,4.57471097850338
"CHOCOLATE BOX RIBBONS","85049G",2011,8,118,147.5,1.25,19,"B",96,43,85.6666666666667,4.77912349311153
"CHOCOLATE BOX RIBBONS","85049G",2011,9,118,147.5,1.25,21,"B",118,96,110.666666666667,4.77912349311153
"CHOCOLATE BOX RIBBONS","85049G",2011,10,231,292.38,1.34307692307692,38,"B",118,118,155.666666666667,5.44673737166631
"CHOCOLATE BOX RIBBONS","85049G",2011,11,77,98.67,1.3652380952381,20,"B",231,118,142,4.35670882668959
"CHOCOLATE BOX RIBBONS","85049G",2011,12,61,76.25,1.25,5,"B",77,231,123,4.12713438504509
"CHOCOLATE CALCULATOR","21832",2011,2,48,79.2,1.65,6,"B",36,115,66.3333333333333,3.89182029811063
"CHOCOLATE CALCULATOR","21832",2011,3,58,95.7,1.65,9,"B",48,36,47.3333333333333,4.07753744390572
"CHOCOLATE CALCULATOR","21832",2011,4,37,61.05,1.65,4,"B",58,48,47.6666666666667,3.63758615972639
"CHOCOLATE CALCULATOR","21832",2011,5,37,61.05,1.65,7,"B",37,58,44,3.63758615972639
"CHOCOLATE CALCULATOR","21832",2011,6,70,115.5,1.65,10,"B",37,37,48,4.26267987704132
"CHOCOLATE CALCULATOR","21832",2011,7,36,59.4,1.65,5,"B",70,37,47.6666666666667,3.61091791264422
"CHOCOLATE CALCULATOR","21832",2011,8,49,80.85,1.65,7,"B",36,70,51.6666666666667,3.91202300542815
"CHOCOLATE CALCULATOR","21832",2011,9,67,112.19,1.814,10,"B",49,36,50.6666666666667,4.21950770517611
"CHOCOLATE CALCULATOR","21832",2011,10,76,130.32,1.92333333333333,12,"B",67,49,64,4.34380542185368
"CHOCOLATE CALCULATOR","21832",2011,11,142,237.58,1.79260869565217,22,"B",76,67,95,4.96284463025991
"CHOCOLATE CALCULATOR","21832",2011,12,8,14.84,1.88428571428571,7,"B",142,76,75.3333333333333,2.19722457733622
"CHOCOLATE HOT WATER BOTTLE","22112",2011,2,72,339.6,4.90333333333333,15,"A",85,962,373,4.29045944114839
"CHOCOLATE HOT WATER BOTTLE","22112",2011,3,32,158.4,4.95,9,"A",72,85,63,3.49650756146648
"CHOCOLATE HOT WATER BOTTLE","22112",2011,4,42,191.1,4.8625,8,"A",32,72,48.6666666666667,3.76120011569356
"CHOCOLATE HOT WATER BOTTLE","22112",2011,5,78,352.5,4.79444444444444,9,"A",42,32,50.6666666666667,4.36944785246702
"CHOCOLATE HOT WATER BOTTLE","22112",2011,6,97,429.75,4.81,10,"A",78,42,72.3333333333333,4.58496747867057
"CHOCOLATE HOT WATER BOTTLE","22112",2011,7,177,792.15,4.86764705882353,17,"A",97,78,117.333333333333,5.18178355029209
